"","ID","Title","Director","Genre"
"2341",66025,"Mooz-lum","Qasim Basir"," Drama                     "
"2342",38357,"Morning Glory","Roger Michell"," Comedy    Drama    Romance               "
"2343",9312,"Mortal Kombat","Paul W.S. Anderson"," Action    Fantasy                  "
"2344",9823,"Mortal Kombat: Annihilation","John R. Leonetti"," Action    Fantasy    Science Fiction               "
"2345",210860,"Mortdecai","David Koepp"," Comedy    Adventure                  "
"2346",18602,"Morvern Callar","Lynne Ramsay"," Drama                     "
"2347",37080,"Mother and Child","Rodrigo Garc\u00eda"," Drama    Romance                  "
"2348",22805,"Motherhood","Katherine Dieckmann"," Comedy    Drama                  "
"2349",824,"Moulin Rouge!","Baz Luhrmann"," Drama    Music    Romance               "
"2350",87818,"Movie 43","Griffin Dunne"," Comedy                     "
"2351",62116,"Mozart's Sister","Ren\u00e9 F\u00e9ret"," Drama                     "
"2352",787,"Mr. & Mrs. Smith","Doug Liman"," Action    Comedy    Drama    Thriller            "
"2353",16232,"Mr. 3000","Charles Stone III"," Comedy    Drama                  "
"2354",1268,"Mr. Bean's Holiday","Steve Bendelack"," Family    Comedy                  "
"2355",374461,"Mr. Church","Bruce Beresford"," Drama                     "
"2356",2022,"Mr. Deeds","Steven Brill"," Comedy    Romance                  "
"2357",2054,"Mr. Holland's Opus","Stephen Herek"," Music    Drama    Family               "
"2358",10622,"Mr. Nice Guy","Sammo Hung"," Crime    Action    Comedy               "
"2359",82703,"Mr. Peabody & Sherman","Rob Minkoff"," Animation    Adventure    Family               "
"2360",58224,"Mr. Popper's Penguins","Mark Waters"," Comedy    Family                  "
"2361",3083,"Mr. Smith Goes to Washington","Frank Capra"," Comedy    Drama                  "
"2362",245700,"Mr. Turner","Mike Leigh"," History    Drama                  "
"2363",10773,"Mrs Henderson Presents","Stephen Frears"," Comedy    Drama                  "
"2364",788,"Mrs. Doubtfire","Chris Columbus"," Comedy    Drama    Family               "
"2365",40001,"Mrs. Winterbourne","Richard Benjamin"," Comedy    Romance    Drama               "
"2366",11971,"Much Ado About Nothing","Kenneth Branagh"," Drama    Comedy    Romance               "
"2367",103731,"Mud","Jeff Nichols"," Drama                     "
"2368",10674,"Mulan","Tony Bancroft"," Animation    Family    Adventure               "
"2369",1018,"Mulholland Drive","David Lynch"," Thriller    Drama    Mystery               "
"2370",9304,"Multiplicity","Harold Ramis"," Comedy    Fantasy    Science Fiction               "
"2371",24071,"Mumford","Lawrence Kasdan"," Comedy    Drama    Romance               "
"2372",612,"Munich","Steven Spielberg"," Drama    Action    History    Thriller            "
"2373",10208,"Muppets from Space","Tim Hill"," Fantasy    Comedy    Science Fiction    Family            "
"2374",145220,"Muppets Most Wanted","James Bobin"," Comedy    Adventure    Crime    Family            "
"2375",11892,"Murder by Numbers","Barbet Schroeder"," Crime    Drama    Thriller               "
"2376",14278,"Murderball","Henry Alex Rubin"," Documentary                     "
"2377",11172,"Music and Lyrics","Marc Lawrence"," Comedy    Music    Romance               "
"2378",11648,"Must Love Dogs","Gary David Goldberg"," Comedy    Romance                  "
"2379",290370,"Mutant World","David Winning"," Science Fiction                     "
"2380",40769,"Mutual Appreciation","Andrew Bujalski"," Drama    Comedy                  "
"2381",198370,"Mutual Friends","Matthew Watts","                     "
"2382",334531,"My All American","Angelo Pizzo"," Drama                     "
"2383",26710,"My Baby's Daddy","Cheryl Dunye"," Comedy                     "
"2384",11240,"My Beautiful Laundrette","Stephen Frears"," Romance    Drama    Comedy               "
"2385",13596,"My Best Friend's Girl","Howard Deutch"," Romance    Comedy                  "
"2386",8874,"My Best Friend's Wedding","P.J. Hogan"," Comedy    Romance                  "
"2387",8346,"My Big Fat Greek Wedding","Joel Zwick"," Comedy    Drama    Romance               "
"2388",302688,"My Big Fat Greek Wedding 2","Kirk Jones"," Romance    Comedy    Family               "
"2389",27404,"My Big Fat Independent Movie","Philip Zlotorynski"," Comedy                     "
"2390",14435,"My Bloody Valentine","Patrick Lussier"," Mystery    Horror                  "
"2391",1989,"My Blueberry Nights","Wong Kar-wai"," Drama    Romance                  "
"2392",2830,"My Boss's Daughter","David Zucker"," Comedy    Romance                  "
"2393",10377,"My Cousin Vinny","Jonathan Lynn"," Comedy    Drama                  "
"2394",25975,"My Date with Drew","Brian Herzlinger"," Documentary                     "
"2395",17908,"My Dog Skip","Jay Russell"," Comedy    Drama    Family               "
"2396",52032,"My Dog Tulip","Paul Fierlinger"," Animation    Comedy    Drama               "
"2397",11113,"My Fair Lady","George Cukor"," Drama    Family    Music    Romance            "
"2398",9849,"My Favorite Martian","Donald Petrie"," Comedy    Drama    Family    Science Fiction            "
"2399",17795,"My Fellow Americans","Peter Segal"," Comedy    Drama                  "
"2400",4032,"My Girl","Howard Zieff"," Comedy    Drama    Family               "
"2401",96534,"My Last Day Without You","Stefan C. Schaefer"," Comedy    Drama    Romance               "
"2402",23049,"My Life in Ruins","Donald Petrie"," Comedy    Romance                  "
"2403",20,"My Life Without Me","Isabel Coixet"," Drama    Romance                  "
"2404",220488,"My Lucky Star","Dennie Gordon"," Comedy    Romance                  "
"2405",1961,"My Name Is Bruce","Bruce Campbell"," Comedy    Horror                  "
"2406",26022,"My Name Is Khan","Karan Johar"," Drama    Romance                  "
"2407",468,"My Own Private Idaho","Gus Van Sant"," Drama    Romance                  "
"2408",10024,"My Sister's Keeper","Nick Cassavetes"," Drama                     "
"2409",43931,"My Soul to Take","Wes Craven"," Drama    Horror    Mystery    Thriller            "
"2410",12120,"My Stepmother is an Alien","Richard Benjamin"," Comedy    Science Fiction                  "
"2411",9709,"My Summer of Love","Pawe\u0142 Pawlikowski"," Drama    Thriller    Romance               "
"2412",4474,"My Super Ex-Girlfriend","Ivan Reitman"," Fantasy    Drama    Action    Comedy    Crime    Science Fiction      "
"2413",75900,"My Week with Marilyn","Simon Curtis"," Drama                     "
"2414",9824,"Mystery Men","Kinka Usher"," Adventure    Fantasy    Action    Comedy    Science Fiction         "
"2415",15198,"Mystery, Alaska","Jay Roach"," Drama    Comedy                  "
"2416",11191,"Mystic Pizza","Donald Petrie"," Comedy    Drama    Romance               "
"2417",322,"Mystic River","Clint Eastwood"," Thriller    Crime    Drama    Mystery            "
"2418",9353,"Nacho Libre","Jared Hess"," Comedy    Family                  "
"2419",20360,"Namastey London","Vipul Amrutlal Shah"," Drama    Foreign    Romance               "
"2420",14043,"Nancy Drew","Andrew Fleming"," Action    Adventure    Crime    Family    Mystery    Thriller      "
"2421",11283,"Nanny McPhee","Kirk Jones"," Fantasy    Comedy    Family               "
"2422",35019,"Nanny McPhee and the Big Bang","Susanna White"," Comedy    Fantasy                  "
"2423",8193,"Napoleon Dynamite","Jared Hess"," Comedy                     "
"2424",11022,"Narc","Joe Carnahan"," Action    Crime    Drama    Thriller            "
"2425",11452,"National Lampoon’s Van Wilder","Walt Becker"," Comedy    Romance                  "
"2426",9644,"National Lampoon's Loaded Weapon 1","Gene Quintano"," Comedy                     "
"2427",11153,"National Lampoon's Vacation","Harold Ramis"," Comedy    Adventure    Romance               "
"2428",2059,"National Treasure","Jon Turteltaub"," Adventure    Action    Thriller    Mystery            "
"2429",302579,"Naturally Native","Valerie Red-Horse"," Drama                     "
"2430",361159,"Navy Seals vs. Zombies","Stanton Barrett"," Horror    Action                  "
"2431",46415,"Neal 'n' Nikki","Arjun Sablok"," Comedy    Romance                  "
"2432",129670,"Nebraska","Alexander Payne"," Drama    Adventure                  "
"2433",136797,"Need for Speed","Scott Waugh"," Action    Crime    Drama    Thriller            "
"2434",195589,"Neighbors","Nicholas Stoller"," Comedy                     "
"2435",325133,"Neighbors 2: Sorority Rising","Nicholas Stoller"," Comedy                     "
"2436",328387,"Nerve","Henry Joost"," Mystery    Adventure    Crime               "
"2437",10774,"Network","Sidney Lumet"," Drama                     "
"2438",96238,"Never Again","Eric Schaeffer"," Comedy    Romance                  "
"2439",8456,"Never Back Down","Jeff Wadlow"," Drama    Action                  "
"2440",70006,"Never Back Down 2: The Beatdown","Michael Jai White"," Drama    Action                  "
"2441",42188,"Never Let Me Go","Mark Romanek"," Drama    Romance    Science Fiction               "
"2442",36670,"Never Say Never Again","Irvin Kershner"," Adventure    Action    Thriller               "
"2443",14536,"New in Town","Jonas Elmer"," Comedy                     "
"2444",11596,"New Nightmare","Wes Craven"," Horror    Thriller    Mystery    Fantasy            "
"2445",62838,"New Year's Eve","Garry Marshall"," Comedy    Romance                  "
"2446",11025,"New York Minute","Dennie Gordon"," Comedy                     "
"2447",9686,"New York Stories","Francis Ford Coppola"," Comedy    Drama    Romance               "
"2448",12637,"New York, New York","Martin Scorsese"," Drama    Music    Romance               "
"2449",72766,"Newlyweds","Edward Burns"," Comedy    Romance                  "
"2450",18065,"Next Day Air","Benny Boom"," Action    Comedy    Crime               "
"2451",10471,"Next Friday","Steve Carr"," Comedy                     "
"2452",41469,"Next Stop Wonderland","Brad Anderson"," Comedy    Drama    Romance               "
"2453",19997,"Niagara","Gerd Oswald"," Crime    Drama    Thriller               "
"2454",29339,"Nicholas Nickleby","Douglas McGrath"," Adventure    Drama    Action    Family            "
"2455",12182,"Nick and Norah's Infinite Playlist","Peter Sollett"," Comedy    Music    Romance               "
"2456",1593,"Night at the Museum","Shawn Levy"," Action    Adventure    Comedy    Family    Fantasy         "
"2457",18360,"Night at the Museum: Battle of the Smithsonian","Shawn Levy"," Adventure    Fantasy    Action    Comedy    Family         "
"2458",181533,"Night at the Museum: Secret of the Tomb","Josh McLaglen"," Adventure    Comedy    Fantasy    Family            "
"2459",10331,"Night of the Living Dead","George A. Romero"," Horror                     "
"2460",3040,"Night Watch","Timur Bekmambetov"," Fantasy    Action    Thriller               "
"2461",242582,"Nightcrawler","Richard L. Fox"," Crime    Drama    Thriller               "
"2462",21610,"Nighthawks","Bruce Malmuth"," Action    Crime    Thriller               "
"2463",10488,"Nim's Island","Jennifer Flackett"," Adventure    Comedy    Family    Fantasy            "
"2464",10197,"Nine","Rob Marshall"," Drama    Music    Romance               "
"2465",10068,"Nine 1/2 Weeks","Adrian Lyne"," Drama    Romance                  "
"2466",34335,"Nine Dead","Chris Shadley"," Crime    Drama    Horror    Thriller            "
"2467",18079,"Nine Queens","Fabi\u00e1n Bielinsky"," Crime    Drama    Thriller               "
"2468",22832,"Ninja Assassin","James McTeigue"," Action    Crime    Thriller               "
"2469",10858,"Nixon","Oliver Stone"," History    Drama                  "
"2470",6977,"No Country for Old Men","Joel Coen"," Crime    Drama    Thriller               "
"2471",12901,"No End in Sight","Charles Ferguson"," Documentary                     "
"2472",192141,"No Escape","John Erick Dowdle"," Action    Thriller                  "
"2473",136835,"No Good Deed","Sam Miller"," Crime    Thriller                  "
"2474",18616,"No Man's Land: The Rise of Reeker","Dave Payne"," Horror    Thriller                  "
"2475",3638,"No Reservations","Scott Hicks"," Comedy                     "
"2476",41630,"No Strings Attached","Ivan Reitman"," Comedy    Romance                  "
"2477",86834,"Noah","Darren Aronofsky"," Drama    Adventure                  "
"2478",19495,"Nomad: The Warrior","Sergei Bodrov Jr."," Action    History    War               "
